# metric=composite min_problems=100 companies=47
J.P. Morgan,Nvidia,0.828741
Cisco,Snap,0.828546
Cisco,Coupang,0.827779
Adobe,tcs,0.827711
Airbnb,DE Shaw,0.827137
DoorDash,Microsoft,0.827089
Flipkart,Nvidia,0.826918
Airbnb,PayPal,0.825709
eBay,tcs,0.825614
PayPal,X,0.825602
Adobe,PayPal,0.825309
Salesforce,tcs,0.825147
Coupang,Yahoo,0.825138
Accenture,Apple,0.825075
Accenture,Visa,0.824738
Cisco,Wix,0.824590
Samsung,tcs,0.824016
ByteDance,IBM,0.823686
IBM,Samsung,0.822850
Pinterest,Roblox,0.822793
Bloomberg,DoorDash,0.821826
Adobe,Coupang,0.821227
IBM,Intuit,0.821191
Intuit,Pinterest,0.821184
PhonePe,X,0.820888
IBM,ServiceNow,0.820732
Pinterest,Snowflake,0.820018
Capital One,J.P. Morgan,0.819825
X,Zoho,0.819739
Accenture,Capital One,0.819371
Cisco,Flipkart,0.818395
Capital One,Yandex,0.818035
Pinterest,Salesforce,0.817804
DoorDash,Nvidia,0.817539
Roblox,Yahoo,0.817111
DoorDash,Goldman Sachs,0.816967
Goldman Sachs,Wix,0.816884
Adobe,Zoho,0.816719
Capital One,Snowflake,0.816527
Airbnb,Infosys,0.816495
Coupang,Zoho,0.816432
Capital One,DoorDash,0.816323
J.P. Morgan,TikTok,0.816299
DoorDash,Roblox,0.815765
Infosys,Nutanix,0.814889
Nvidia,PhonePe,0.814117
Airbnb,Atlassian,0.813849
Apple,J.P. Morgan,0.813768
Yahoo,tcs,0.813454
Infosys,Snowflake,0.813178
PhonePe,Zoho,0.813034
Accenture,Salesforce,0.812874
J.P. Morgan,Nutanix,0.812873
IBM,Nvidia,0.812674
Atlassian,Snowflake,0.812360
DE Shaw,Nvidia,0.811517
LinkedIn,Visa,0.811003
Airbnb,Zoho,0.810951
Capital One,Flipkart,0.810926
Accenture,Samsung,0.810105
Uber,tcs,0.809391
Meta,Zoho,0.809378
Adobe,Roblox,0.808552
Capital One,Wix,0.808318
Accenture,eBay,0.808010
Meta,Roblox,0.807098
Adobe,Atlassian,0.806941
Snap,Zoho,0.806455
Meta,tcs,0.806412
DE Shaw,tcs,0.804020
Intuit,tcs,0.803899
TikTok,tcs,0.803098
Adobe,PhonePe,0.803059
Coupang,IBM,0.802947
J.P. Morgan,Uber,0.802940
Goldman Sachs,LinkedIn,0.802013
Citadel,J.P. Morgan,0.801939
Atlassian,Wix,0.800027
Infosys,Wix,0.799652
PayPal,Wix,0.799597
IBM,TikTok,0.799301
Accenture,Intuit,0.797684
Accenture,Adobe,0.797523
Apple,IBM,0.797113
Accenture,DE Shaw,0.796892
DE Shaw,Yahoo,0.796573
Atlassian,Snap,0.796448
DoorDash,Yahoo,0.796003
DE Shaw,X,0.795256
Walmart Labs,tcs,0.794646
Adobe,DE Shaw,0.792524
Accenture,Meta,0.792151
Capital One,PhonePe,0.791620
PhonePe,Yahoo,0.791428
Google,Pinterest,0.790585
Goldman Sachs,Pinterest,0.789304
Roblox,Snowflake,0.789004
DE Shaw,Wix,0.788468
DE Shaw,LinkedIn,0.788239
Accenture,Yahoo,0.787761
IBM,Walmart Labs,0.787496
Citadel,Zoho,0.787348
J.P. Morgan,Meta,0.786284
Accenture,TikTok,0.786205
X,tcs,0.785098
Coupang,J.P. Morgan,0.784808
Pinterest,ServiceNow,0.783925
Pinterest,X,0.783840
ServiceNow,tcs,0.783800
Atlassian,Yahoo,0.783423
Atlassian,X,0.783388
Infosys,Snap,0.782328
Accenture,Uber,0.779700
Oracle,Pinterest,0.779137
Adobe,J.P. Morgan,0.776974
Capital One,Pinterest,0.776877
Airbnb,J.P. Morgan,0.776296
Cisco,DoorDash,0.775857
J.P. Morgan,X,0.775719
Accenture,X,0.775680
LinkedIn,PayPal,0.775322
Infosys,LinkedIn,0.774770
Pinterest,Walmart Labs,0.774288
Cisco,PhonePe,0.774060
IBM,Uber,0.773391
Citadel,tcs,0.773296
DoorDash,Infosys,0.771733
Infosys,Pinterest,0.771409
Airbnb,tcs,0.771121
Accenture,ServiceNow,0.770824
Citadel,IBM,0.769331
Accenture,Walmart Labs,0.768222
Roblox,Wix,0.768180
J.P. Morgan,Pinterest,0.767336
ByteDance,Pinterest,0.766829
IBM,Meta,0.766308
Accenture,Citadel,0.766034
J.P. Morgan,Yahoo,0.765527
Pinterest,Yandex,0.763977
Snowflake,Zoho,0.761922
J.P. Morgan,Snap,0.761423
Accenture,Coupang,0.759081
J.P. Morgan,Wix,0.757207
IBM,Pinterest,0.756383
Amazon,Pinterest,0.755726
Atlassian,LinkedIn,0.755665
Meta,Pinterest,0.755350
Accenture,Airbnb,0.752541
Adobe,IBM,0.752303
Wix,Zoho,0.752230
DoorDash,J.P. Morgan,0.752036
IBM,Yahoo,0.749694
LinkedIn,Pinterest,0.749244
IBM,Nutanix,0.748850
Wix,tcs,0.747000
Coupang,tcs,0.746449
J.P. Morgan,Snowflake,0.744705
Flipkart,tcs,0.738423
DoorDash,Zoho,0.738006
Cisco,LinkedIn,0.737134
Nvidia,Pinterest,0.736256
Microsoft,Pinterest,0.735179
IBM,X,0.735164
Accenture,PhonePe,0.734783
Airbnb,IBM,0.733535
Snowflake,tcs,0.731612
PhonePe,tcs,0.731443
Apple,Pinterest,0.728684
Accenture,Flipkart,0.728194
Cisco,Pinterest,0.727448
Accenture,Wix,0.725895
Accenture,Snowflake,0.725645
Bloomberg,Pinterest,0.724236
Nutanix,tcs,0.720655
DoorDash,IBM,0.716974
IBM,Snowflake,0.716729
Capital One,LinkedIn,0.715125
IBM,Snap,0.714339
Pinterest,Zoho,0.712959
LinkedIn,Roblox,0.706233
LinkedIn,Zoho,0.705131
J.P. Morgan,LinkedIn,0.703777
Adobe,Pinterest,0.698752
Snap,tcs,0.698633
Accenture,Nutanix,0.697753
IBM,Wix,0.697711
DoorDash,tcs,0.691548
Accenture,Snap,0.690557
Pinterest,tcs,0.687948
Accenture,LinkedIn,0.686243
Accenture,Pinterest,0.686043
Accenture,DoorDash,0.684118
LinkedIn,tcs,0.676479
IBM,LinkedIn,0.669611
Pinterest,Yahoo,0.650180
