# metric=composite min_problems=50 companies=81
DE Shaw,MakeMyTrip,0.906965
Apple,PayPal,0.906856
Expedia,Oracle,0.906802
Capital One,Tinkoff,0.906754
Tesla,Tinkoff,0.906742
Airbnb,Oracle,0.906612
Tinkoff,Zoho,0.906611
DE Shaw,Intuit,0.906596
Atlassian,ServiceNow,0.906515
Airbnb,SAP,0.906472
ByteDance,Morgan Stanley,0.906445
Capital One,SAP,0.906269
Apple,Citadel,0.906165
Oracle,Palo Alto Networks,0.906107
Lyft,Walmart Labs,0.906087
Tesla,Zepto,0.906073
Microsoft,Nutanix,0.906027
Docusign,Tesla,0.906010
Coupang,Oracle,0.905942
PhonePe,Uber,0.905905
Meta,Visa,0.905883
Deloitte,Yelp,0.905879
Docusign,PhonePe,0.905808
ByteDance,Snap,0.905781
Amazon,Media.net,0.905486
DE Shaw,ServiceNow,0.905482
Google,Palo Alto Networks,0.905452
Yahoo,eBay,0.905296
Media.net,Meta,0.905283
Citadel,SAP,0.905254
Adobe,Nutanix,0.905209
Microsoft,tcs,0.905180
Infosys,ServiceNow,0.905168
Amazon,EPAM Systems,0.905161
Bloomberg,Zepto,0.905113
Coupang,DE Shaw,0.905038
Infosys,Rubrik,0.904989
Goldman Sachs,Tinkoff,0.904772
PayPal,Uber,0.904738
Morgan Stanley,Tesla,0.904672
Lyft,Oracle,0.904354
LinkedIn,Yandex,0.904222
Tesla,Wix,0.904190
Atlassian,Flipkart,0.904161
Capital One,Uber,0.904125
Google,LinkedIn,0.904095
Coupang,Lyft,0.904000
X,Yahoo,0.903979
Turing,tcs,0.903965
Palantir Technologies,Walmart Labs,0.903949
Salesforce,Snap,0.903945
Media.net,eBay,0.903865
Citadel,Visa,0.903709
Tesla,Zoho,0.903359
Atlassian,J.P. Morgan,0.903072
Amazon,Capital One,0.903064
Goldman Sachs,Samsung,0.902716
ServiceNow,Wix,0.902689
Docusign,Wix,0.902643
Apple,Arista Networks,0.902467
Yandex,Zepto,0.902423
ByteDance,Yelp,0.902404
Netflix,Nvidia,0.902382
Amazon,Palo Alto Networks,0.902376
IBM,Swiggy,0.902322
Netflix,Uber,0.902309
Apple,Palantir Technologies,0.902198
Cisco,Walmart Labs,0.902158
EPAM Systems,Yandex,0.902127
Morgan Stanley,Nvidia,0.902071
DE Shaw,eBay,0.902053
Bloomberg,Nutanix,0.901961
Salesforce,Swiggy,0.901791
Accenture,SAP,0.901767
Adobe,LinkedIn,0.901756
ByteDance,Palo Alto Networks,0.901712
Atlassian,Citadel,0.901505
Oracle,Snap,0.901504
IBM,SAP,0.901469
Atlassian,Bloomberg,0.901414
Expedia,Netflix,0.901313
Adobe,Arista Networks,0.901230
Cisco,Expedia,0.901114
Apple,Netflix,0.901065
Citadel,Nvidia,0.901056
Bloomberg,Docusign,0.900931
Microsoft,Wix,0.900851
EPAM Systems,Infosys,0.900826
Samsung,Sprinklr,0.900824
Atlassian,Yandex,0.900814
EPAM Systems,Yahoo,0.900663
ByteDance,Grammarly,0.900626
Bloomberg,Wix,0.900551
Docusign,J.P. Morgan,0.900363
Expedia,Microsoft,0.900351
Swiggy,Tesla,0.900302
MakeMyTrip,SAP,0.900237
Oracle,Siemens,0.900169
Capital One,Zoho,0.900118
ByteDance,Roblox,0.899914
PayPal,Tesla,0.899811
ByteDance,Wix,0.899790
DE Shaw,Turing,0.899760
DE Shaw,TikTok,0.899664
Qualcomm,Walmart Labs,0.899658
Coupang,Walmart Labs,0.899650
Sprinklr,Walmart Labs,0.899567
Wix,Yahoo,0.899552
Atlassian,Deutsche Bank,0.899540
EPAM Systems,SAP,0.899474
LinkedIn,Zepto,0.899472
MathWorks,Rubrik,0.899442
EPAM Systems,Palo Alto Networks,0.899379
SAP,Siemens,0.899310
PayPal,Swiggy,0.899001
Atlassian,Walmart Labs,0.898895
Cisco,EPAM Systems,0.898871
Media.net,Nutanix,0.898823
Docusign,Goldman Sachs,0.898795
Airbnb,Meta,0.898700
ServiceNow,Snap,0.898680
J.P. Morgan,Roblox,0.898658
EPAM Systems,Google,0.898614
Netflix,Roblox,0.898521
PhonePe,Sprinklr,0.898482
Lyft,Salesforce,0.898422
Accenture,Cisco,0.898380
Oracle,PhonePe,0.898322
Netflix,X,0.898196
Atlassian,Databricks,0.898188
Atlassian,Coupang,0.898152
DoorDash,X,0.898151
Arista Networks,Yahoo,0.897836
Amazon,MakeMyTrip,0.897773
ByteDance,Turing,0.897695
Intuit,LinkedIn,0.897685
Apple,Atlassian,0.897637
Agoda,Goldman Sachs,0.897630
Adobe,Goldman Sachs,0.897589
J.P. Morgan,Salesforce,0.897584
ServiceNow,Visa,0.897516
Goldman Sachs,MakeMyTrip,0.897508
Airbnb,Zepto,0.897501
Bloomberg,Expedia,0.897476
ByteDance,Siemens,0.897439
Visa,Zoho,0.897367
Capital One,PayPal,0.897299
Capital One,Microsoft,0.897202
ByteDance,J.P. Morgan,0.897145
Google,Grammarly,0.897082
Google,tcs,0.897060
Amazon,tcs,0.897020
Atlassian,MakeMyTrip,0.896965
DE Shaw,Zoho,0.896960
Docusign,Intuit,0.896956
ServiceNow,Zoho,0.896951
Palantir Technologies,Zepto,0.896930
Deutsche Bank,Roblox,0.896871
Snowflake,Visa,0.896779
LinkedIn,PhonePe,0.896722
Infosys,Netflix,0.896640
Sprinklr,TikTok,0.896612
Cisco,J.P. Morgan,0.896600
LinkedIn,Nutanix,0.896546
Docusign,Infosys,0.896482
SAP,Swiggy,0.896399
Adobe,Citadel,0.896295
Coupang,Tesla,0.896110
Apple,EPAM Systems,0.896090
Lyft,Snowflake,0.895984
Atlassian,Cisco,0.895966
Adobe,Zepto,0.895931
Lyft,Samsung,0.895754
Expedia,Flipkart,0.895741
Airbnb,Salesforce,0.895655
Lyft,Uber,0.895642
Flipkart,Sprinklr,0.895599
DoorDash,Flipkart,0.895578
Cisco,Morgan Stanley,0.895518
Flipkart,J.P. Morgan,0.895389
Snap,Visa,0.895356
MathWorks,PhonePe,0.895266
Citadel,Tesla,0.895031
Tesla,Yandex,0.894911
Amazon,Expedia,0.894855
Media.net,Microsoft,0.894850
Coupang,Visa,0.894782
Morgan Stanley,Yandex,0.894713
Adobe,Airbnb,0.894709
Meta,Netflix,0.894552
Expedia,Walmart Labs,0.894484
Agoda,Turing,0.894463
Cisco,X,0.894448
Citadel,Rubrik,0.894428
ByteDance,Capital One,0.894366
MakeMyTrip,X,0.894302
Docusign,Google,0.894124
Lyft,Tesla,0.894119
Pinterest,Samsung,0.894078
Deutsche Bank,J.P. Morgan,0.894056
Netflix,Samsung,0.894045
Uber,Yandex,0.894034
Arista Networks,Oracle,0.893975
Media.net,Zepto,0.893874
Netflix,Yandex,0.893753
DE Shaw,Samsung,0.893667
Meta,Palantir Technologies,0.893652
Palantir Technologies,Salesforce,0.893645
Goldman Sachs,X,0.893565
Atlassian,ByteDance,0.893539
Airbnb,Capital One,0.893538
Media.net,X,0.893538
Palantir Technologies,Tesla,0.893472
Nutanix,Yahoo,0.893461
Cisco,TikTok,0.893422
Morgan Stanley,Walmart Labs,0.893245
PayPal,Yandex,0.893225
Snowflake,Yandex,0.893161
Palo Alto Networks,Tesla,0.893019
Coupang,Google,0.892990
Roblox,Tinkoff,0.892980
Google,Snap,0.892908
Adobe,Palantir Technologies,0.892776
Capital One,X,0.892720
Deutsche Bank,IBM,0.892600
Coupang,Docusign,0.892511
Docusign,Microsoft,0.892317
Airbnb,Apple,0.892253
Arista Networks,LinkedIn,0.892208
Turing,Visa,0.892175
Nvidia,Wix,0.892151
Goldman Sachs,Rubrik,0.892140
Goldman Sachs,Grammarly,0.892117
Oracle,Zoho,0.891989
Sprinklr,Zepto,0.891953
DE Shaw,Nutanix,0.891788
IBM,Roblox,0.891703
Cognizant,Deloitte,0.891598
DE Shaw,Media.net,0.891429
Netflix,Snowflake,0.891359
Media.net,Yahoo,0.891356
Sprinklr,Uber,0.891284
Goldman Sachs,Meta,0.891277
Expedia,MakeMyTrip,0.891270
DE Shaw,Visa,0.891223
Pinterest,eBay,0.891188
Microsoft,Palantir Technologies,0.891163
Media.net,ServiceNow,0.890780
Deloitte,SAP,0.890771
Cisco,Intuit,0.890674
Apple,Morgan Stanley,0.890596
Dropbox,X,0.890357
Microsoft,Turing,0.890243
Coupang,Goldman Sachs,0.890231
Bloomberg,Siemens,0.890190
Capgemini,Yandex,0.890091
J.P. Morgan,Rubrik,0.890084
Media.net,Visa,0.890012
Atlassian,Rubrik,0.890003
Airbnb,Nvidia,0.889904
Deutsche Bank,Goldman Sachs,0.889863
IBM,Microsoft,0.889853
Coupang,Roblox,0.889772
Dropbox,eBay,0.889710
Palo Alto Networks,SAP,0.889710
Media.net,PhonePe,0.889706
DE Shaw,IBM,0.889698
Turing,Yelp,0.889626
Grammarly,X,0.889616
Coupang,SAP,0.889582
Capital One,Google,0.889572
Deutsche Bank,Flipkart,0.889566
Palantir Technologies,PayPal,0.889544
Bloomberg,Media.net,0.889538
Amazon,Turing,0.889524
Bloomberg,Palantir Technologies,0.889508
Atlassian,Zoho,0.889473
Intuit,Palo Alto Networks,0.889469
Deloitte,Goldman Sachs,0.889397
Netflix,Zoho,0.889343
Flipkart,SAP,0.889322
Netflix,Snap,0.889265
Grammarly,SAP,0.889119
Flipkart,Goldman Sachs,0.889064
Intuit,Zoho,0.889030
Infosys,Walmart Labs,0.888987
Google,Media.net,0.888969
Lyft,eBay,0.888963
Media.net,Tesla,0.888909
Citadel,Media.net,0.888858
DE Shaw,SAP,0.888845
Bloomberg,Deloitte,0.888812
Oracle,Swiggy,0.888666
Citadel,Microsoft,0.888602
Docusign,Meta,0.888518
Infosys,Samsung,0.888517
Accenture,Bloomberg,0.888436
PayPal,Tinkoff,0.888420
Deloitte,Expedia,0.888370
LinkedIn,Yahoo,0.888247
Expedia,Nvidia,0.888218
ByteDance,Swiggy,0.888185
Morgan Stanley,Netflix,0.888116
ByteDance,Yandex,0.888064
Docusign,Yandex,0.888054
Amazon,Roblox,0.887977
Google,Zoho,0.887951
Yahoo,Zepto,0.887939
ByteDance,Flipkart,0.887899
Qualcomm,Visa,0.887878
Tinkoff,Zepto,0.887754
Google,Tinkoff,0.887723
Atlassian,Expedia,0.887620
ServiceNow,Turing,0.887600
Airbnb,PhonePe,0.887340
DE Shaw,Netflix,0.887237
Roblox,Zepto,0.887221
Amazon,Grammarly,0.887172
Anduril,Walmart Labs,0.887158
Netflix,Yelp,0.887099
Rubrik,X,0.887068
Grammarly,Tinkoff,0.887015
Goldman Sachs,Nutanix,0.886843
Apple,Palo Alto Networks,0.886833
Bloomberg,Turing,0.886771
Salesforce,Turing,0.886674
Deloitte,Zoho,0.886670
Palo Alto Networks,Yahoo,0.886606
Flipkart,Wix,0.886546
Airbnb,MakeMyTrip,0.886469
Netflix,Palantir Technologies,0.886408
Salesforce,Zoho,0.886359
Microsoft,Roblox,0.886299
Infosys,TikTok,0.886289
DoorDash,Walmart Labs,0.886285
Apple,Sprinklr,0.886230
X,Zepto,0.886221
DoorDash,Visa,0.886204
Morgan Stanley,Palo Alto Networks,0.886188
Capgemini,IBM,0.886102
Agoda,Netflix,0.886008
DE Shaw,Oracle,0.885950
Atlassian,Autodesk,0.885810
EPAM Systems,Morgan Stanley,0.885794
J.P. Morgan,Swiggy,0.885718
Citadel,PayPal,0.885651
Dropbox,Snowflake,0.885643
Docusign,Rubrik,0.885570
Atlassian,Intuit,0.885562
Accenture,Microsoft,0.885473
Flipkart,Tesla,0.885364
Amazon,J.P. Morgan,0.885308
Accenture,J.P. Morgan,0.885281
MakeMyTrip,Media.net,0.885129
LinkedIn,Snap,0.885124
J.P. Morgan,ServiceNow,0.885120
Atlassian,Nvidia,0.885055
Lyft,Nvidia,0.885044
Atlassian,MathWorks,0.884821
Intuit,Swiggy,0.884788
Accenture,Google,0.884682
Palantir Technologies,Rubrik,0.884666
Oracle,Sprinklr,0.884646
Bloomberg,Swiggy,0.884447
MakeMyTrip,Sprinklr,0.884444
Grammarly,Yelp,0.884412
Google,Morgan Stanley,0.884338
Flipkart,MathWorks,0.884263
Qualcomm,Uber,0.884197
Palantir Technologies,Qualcomm,0.884188
Google,MakeMyTrip,0.884170
Deloitte,Palo Alto Networks,0.884115
Bloomberg,IBM,0.883993
PayPal,Snowflake,0.883933
DE Shaw,Walmart Labs,0.883837
Capgemini,SAP,0.883829
Agoda,ServiceNow,0.883766
Deloitte,Nvidia,0.883725
MathWorks,Media.net,0.883566
ByteDance,Rubrik,0.883433
Docusign,Expedia,0.883392
Media.net,SAP,0.883374
Cisco,Netflix,0.883339
MathWorks,Salesforce,0.883333
J.P. Morgan,Microsoft,0.883309
Apple,MakeMyTrip,0.883300
LinkedIn,Tesla,0.883297
Bloomberg,Capital One,0.883279
Amazon,Sprinklr,0.883136
PayPal,Rubrik,0.883102
DoorDash,LinkedIn,0.883023
Walmart Labs,Zoho,0.882895
Agoda,Tesla,0.882826
Goldman Sachs,Paytm,0.882513
Grammarly,Snap,0.882322
Amazon,LinkedIn,0.882170
Roblox,Tesla,0.882128
Netflix,PhonePe,0.882102
Media.net,Wix,0.881900
DE Shaw,Sprinklr,0.881771
Anduril,PhonePe,0.881727
Agoda,IBM,0.881699
Goldman Sachs,Siemens,0.881673
Meta,Snap,0.881554
Infosys,eBay,0.881549
Nvidia,Zepto,0.881545
IBM,Yandex,0.881525
Amazon,Flipkart,0.881440
Cisco,Palantir Technologies,0.881431
Docusign,Yelp,0.881253
Agoda,Infosys,0.881127
Flipkart,Meta,0.881082
MakeMyTrip,Visa,0.881069
Airbnb,Docusign,0.881040
J.P. Morgan,tcs,0.880960
SAP,Snap,0.880949
Yandex,tcs,0.880782
Airbnb,Grammarly,0.880770
Atlassian,Capital One,0.880705
Cisco,Salesforce,0.880650
Arista Networks,Media.net,0.880535
Infosys,Tesla,0.880489
Roblox,Uber,0.880480
Paytm,Siemens,0.880462
DE Shaw,Morgan Stanley,0.880453
IBM,Paytm,0.880439
SAP,Yelp,0.880413
Airbnb,Microsoft,0.880388
Goldman Sachs,Palantir Technologies,0.880374
Capital One,Palantir Technologies,0.880336
Atlassian,Morgan Stanley,0.880299
Capital One,Nvidia,0.880259
Anduril,Google,0.880221
DoorDash,MakeMyTrip,0.880202
Tinkoff,Turing,0.880199
Airbnb,Flipkart,0.880133
Databricks,PhonePe,0.880097
DE Shaw,Infosys,0.880095
Bloomberg,J.P. Morgan,0.880037
Grammarly,Uber,0.880036
Tesla,Yelp,0.880024
Microsoft,Tinkoff,0.880008
Infosys,Yahoo,0.880003
Docusign,Snap,0.879891
Microsoft,Swiggy,0.879879
Accenture,Turing,0.879867
Docusign,Turing,0.879841
Atlassian,Snowflake,0.879834
Arista Networks,Walmart Labs,0.879806
Flipkart,LinkedIn,0.879803
Citadel,Netflix,0.879800
Google,Sprinklr,0.879790
Goldman Sachs,Yelp,0.879736
Amazon,Siemens,0.879718
PhonePe,Wix,0.879526
Google,Lyft,0.879488
Siemens,Zoho,0.879470
Microsoft,Siemens,0.879409
Docusign,Visa,0.879406
MakeMyTrip,Meta,0.879365
Bloomberg,Citadel,0.879208
Morgan Stanley,Yahoo,0.879150
Airbnb,Netflix,0.879144
J.P. Morgan,Yelp,0.879121
DE Shaw,Uber,0.879118
Anduril,LinkedIn,0.879075
Arista Networks,Nvidia,0.879051
Atlassian,Nutanix,0.879036
Coupang,Wix,0.879020
Morgan Stanley,Yelp,0.878893
Amazon,Snap,0.878853
Apple,Zoho,0.878841
Adobe,Docusign,0.878805
Coupang,Nvidia,0.878698
Adobe,Infosys,0.878682
Wix,Yandex,0.878675
Capital One,Intuit,0.878667
Deutsche Bank,MathWorks,0.878663
Intuit,Morgan Stanley,0.878626
Airbnb,ServiceNow,0.878623
DoorDash,Meta,0.878557
Oracle,Turing,0.878509
Cisco,Samsung,0.878394
DE Shaw,Microsoft,0.878301
Netflix,Nutanix,0.878281
Expedia,Zepto,0.878215
Cisco,eBay,0.878170
Accenture,Yelp,0.878105
Accenture,Zoho,0.878082
LinkedIn,MakeMyTrip,0.878075
ServiceNow,Siemens,0.878062
PayPal,X,0.878044
Roblox,eBay,0.877997
Pinterest,TikTok,0.877936
Amazon,Lyft,0.877893
Intuit,Yandex,0.877880
MakeMyTrip,Morgan Stanley,0.877797
Cisco,ServiceNow,0.877759
Bloomberg,Capgemini,0.877741
Roblox,Rubrik,0.877581
EPAM Systems,Swiggy,0.877482
Nvidia,tcs,0.877430
Deutsche Bank,PhonePe,0.877376
Grammarly,eBay,0.877268
Flipkart,Roblox,0.877226
EPAM Systems,Goldman Sachs,0.877138
Cognizant,Infosys,0.877098
EPAM Systems,Oracle,0.877089
Deloitte,Qualcomm,0.876944
Qualcomm,TikTok,0.876725
Amazon,Tinkoff,0.876723
Amazon,IBM,0.876706
Accenture,Amazon,0.876600
Infosys,Meta,0.876568
Oracle,Roblox,0.876564
Palantir Technologies,PhonePe,0.876514
IBM,Netflix,0.876485
Anduril,Meta,0.876468
Turing,eBay,0.876451
Tesla,Turing,0.876420
Intuit,Sprinklr,0.876378
Meta,Qualcomm,0.876351
Bloomberg,Tinkoff,0.876302
Cisco,Deloitte,0.876094
MathWorks,PayPal,0.876093
MakeMyTrip,Turing,0.876075
Roblox,TikTok,0.875990
Databricks,Zepto,0.875857
LinkedIn,Media.net,0.875780
Infosys,MathWorks,0.875639
Flipkart,Microsoft,0.875592
Nvidia,Zoho,0.875399
Oracle,Tinkoff,0.875337
J.P. Morgan,MathWorks,0.875251
DoorDash,Google,0.875244
Nvidia,Swiggy,0.875201
Deutsche Bank,Turing,0.875198
Capgemini,Morgan Stanley,0.875187
Siemens,Walmart Labs,0.875178
Amazon,Coupang,0.875146
X,Yelp,0.875128
Agoda,Deloitte,0.875060
Capital One,Tesla,0.875031
Roblox,Salesforce,0.874987
Expedia,Google,0.874647
Anduril,Tesla,0.874631
Anduril,MakeMyTrip,0.874613
Grammarly,TikTok,0.874556
Citadel,Sprinklr,0.874531
J.P. Morgan,Oracle,0.874502
Meta,PhonePe,0.874444
ByteDance,EPAM Systems,0.874395
Adobe,Sprinklr,0.874311
DE Shaw,Rubrik,0.874256
Nutanix,Pinterest,0.874213
Google,Roblox,0.874094
Goldman Sachs,PhonePe,0.874089
Apple,Flipkart,0.874077
Capital One,TikTok,0.874000
MakeMyTrip,Microsoft,0.873879
Goldman Sachs,Qualcomm,0.873876
Anduril,Oracle,0.873845
LinkedIn,X,0.873841
Paytm,ServiceNow,0.873798
PayPal,Yahoo,0.873449
Turing,Zepto,0.873413
Salesforce,Yelp,0.873387
Lyft,Palantir Technologies,0.873338
Intuit,Siemens,0.873314
Nutanix,Roblox,0.873314
Netflix,Yahoo,0.873292
Anduril,Visa,0.873250
Microsoft,Sprinklr,0.873241
Dropbox,Uber,0.873195
Apple,Lyft,0.873110
Lyft,Wix,0.872970
Airbnb,Roblox,0.872953
Sprinklr,eBay,0.872944
Flipkart,Google,0.872942
Pinterest,Uber,0.872847
Grammarly,Oracle,0.872834
Citadel,DE Shaw,0.872776
Deloitte,Turing,0.872734
Dropbox,Samsung,0.872682
Atlassian,Meta,0.872634
MakeMyTrip,Palantir Technologies,0.872589
Lyft,MakeMyTrip,0.872581
Palantir Technologies,ServiceNow,0.872524
Airbnb,Bloomberg,0.872490
MakeMyTrip,Wix,0.872470
Intuit,Media.net,0.872469
Amazon,Swiggy,0.872430
Tinkoff,Walmart Labs,0.872413
Deloitte,Microsoft,0.872328
Expedia,Nutanix,0.872301
Sprinklr,Yandex,0.872203
Dropbox,TikTok,0.872173
Apple,tcs,0.872051
DoorDash,Salesforce,0.872031
Google,PhonePe,0.872024
Bloomberg,LinkedIn,0.871962
Palo Alto Networks,ServiceNow,0.871953
Coupang,Databricks,0.871929
Citadel,Goldman Sachs,0.871839
Amazon,Rubrik,0.871805
Amazon,DE Shaw,0.871701
Capital One,DE Shaw,0.871667
MakeMyTrip,Nvidia,0.871641
Infosys,Intuit,0.871263
Dropbox,Wix,0.871204
Capital One,Oracle,0.870994
Adobe,EPAM Systems,0.870976
Intuit,Turing,0.870963
IBM,Rubrik,0.870961
Flipkart,Visa,0.870912
Bloomberg,MakeMyTrip,0.870879
Expedia,Yelp,0.870872
Meta,PayPal,0.870656
Expedia,Tinkoff,0.870595
Cisco,Siemens,0.870485
MakeMyTrip,Swiggy,0.870426
Agoda,SAP,0.870385
Dropbox,MakeMyTrip,0.870360
Google,Turing,0.870274
Roblox,X,0.870232
Deutsche Bank,Morgan Stanley,0.870114
Adobe,Lyft,0.870053
Accenture,Nvidia,0.870020
Goldman Sachs,Snowflake,0.869997
PhonePe,SAP,0.869991
LinkedIn,Microsoft,0.869920
Media.net,Nvidia,0.869891
PayPal,Paytm,0.869875
Cisco,Yandex,0.869850
Lyft,Meta,0.869774
Capgemini,Swiggy,0.869738
IBM,Salesforce,0.869714
ByteDance,Tinkoff,0.869622
Tinkoff,Uber,0.869587
Deutsche Bank,Zoho,0.869555
Airbnb,Media.net,0.869506
Infosys,Uber,0.869464
Deloitte,IBM,0.869376
Cisco,Docusign,0.869354
Adobe,Atlassian,0.869325
Grammarly,Walmart Labs,0.869304
Pinterest,Zepto,0.869249
Agoda,Tinkoff,0.869187
Anduril,ByteDance,0.868820
Tinkoff,eBay,0.868754
Docusign,Morgan Stanley,0.868717
Intuit,Qualcomm,0.868713
Palo Alto Networks,Salesforce,0.868591
Amazon,Deloitte,0.868543
Arista Networks,Bloomberg,0.868518
Autodesk,Goldman Sachs,0.868515
TikTok,Tinkoff,0.868504
Docusign,Media.net,0.868440
Grammarly,Salesforce,0.868416
Capital One,Turing,0.868343
Capital One,Zepto,0.868340
Rubrik,Samsung,0.868265
Visa,Yandex,0.868113
J.P. Morgan,eBay,0.868105
Lyft,PhonePe,0.868063
DoorDash,Oracle,0.868039
ByteDance,Deloitte,0.867967
Cisco,Rubrik,0.867811
Infosys,Roblox,0.867759
Apple,Capital One,0.867623
Cisco,Meta,0.867522
Flipkart,Lyft,0.867406
ByteDance,Media.net,0.867368
J.P. Morgan,Walmart Labs,0.867362
Siemens,Yahoo,0.867322
DoorDash,Lyft,0.867317
Bloomberg,Grammarly,0.867138
Atlassian,Media.net,0.867102
ByteDance,DE Shaw,0.867059
Salesforce,Siemens,0.866803
Flipkart,Pinterest,0.866762
Capital One,eBay,0.866717
Capgemini,Microsoft,0.866607
Bloomberg,Roblox,0.866501
Capgemini,Yelp,0.866483
Sprinklr,Yahoo,0.866461
Morgan Stanley,tcs,0.866439
Accenture,Yandex,0.866395
Paytm,Turing,0.866345
PhonePe,X,0.866258
Autodesk,Netflix,0.866239
Bloomberg,Sprinklr,0.866196
Rubrik,Uber,0.866155
Cisco,Palo Alto Networks,0.866129
Airbnb,LinkedIn,0.866068
Swiggy,Yandex,0.866067
Nvidia,Snap,0.866065
Atlassian,X,0.866056
Capital One,Netflix,0.865930
Amazon,Yelp,0.865838
ByteDance,PhonePe,0.865829
DE Shaw,Google,0.865692
EPAM Systems,Tesla,0.865666
Nvidia,Yelp,0.865523
Palo Alto Networks,Visa,0.865392
Agoda,Intuit,0.865349
Expedia,TikTok,0.865252
Lyft,Microsoft,0.865213
Sprinklr,Tesla,0.865185
Morgan Stanley,Roblox,0.865140
Adobe,PayPal,0.865036
J.P. Morgan,Tesla,0.865009
Rubrik,Salesforce,0.864949
Coupang,Expedia,0.864851
Capgemini,Goldman Sachs,0.864811
Grammarly,ServiceNow,0.864795
Dropbox,Nutanix,0.864789
Apple,Siemens,0.864771
Rubrik,SAP,0.864760
ServiceNow,Yelp,0.864702
MathWorks,Sprinklr,0.864682
Apple,Expedia,0.864632
MakeMyTrip,Roblox,0.864514
Lyft,Yahoo,0.864499
Apple,Snap,0.864445
Arista Networks,TikTok,0.864358
Adobe,Netflix,0.864101
Adobe,Palo Alto Networks,0.864007
Nutanix,Tinkoff,0.863974
Coupang,Grammarly,0.863959
Google,Swiggy,0.863875
Google,IBM,0.863836
Atlassian,Pinterest,0.863726
ServiceNow,Tinkoff,0.863721
Capital One,Rubrik,0.863698
Docusign,LinkedIn,0.863690
Infosys,Zepto,0.863683
Deloitte,J.P. Morgan,0.863658
Intuit,J.P. Morgan,0.863609
Infosys,Visa,0.863508
Databricks,eBay,0.863462
MakeMyTrip,Yelp,0.863454
DE Shaw,Docusign,0.863347
Grammarly,Microsoft,0.863304
Turing,Walmart Labs,0.863287
Rubrik,TikTok,0.863239
DE Shaw,Snowflake,0.863167
Agoda,Bloomberg,0.863111
Anduril,Docusign,0.862874
Zepto,Zoho,0.862665
Airbnb,Atlassian,0.862660
Yelp,tcs,0.862517
Autodesk,PayPal,0.862306
DE Shaw,Snap,0.862266
Yahoo,Zoho,0.862261
Anduril,Netflix,0.862180
EPAM Systems,Yelp,0.862051
Airbnb,Cisco,0.861991
Arista Networks,Google,0.861956
Arista Networks,Salesforce,0.861903
Arista Networks,Yandex,0.861804
Grammarly,Meta,0.861748
PhonePe,Visa,0.861731
Docusign,Netflix,0.861644
Amazon,PhonePe,0.861547
Autodesk,Visa,0.861529
Palo Alto Networks,PayPal,0.861525
Agoda,Grammarly,0.861509
Palo Alto Networks,Walmart Labs,0.861476
Qualcomm,Samsung,0.861422
Anduril,SAP,0.861283
Expedia,PhonePe,0.861238
Google,J.P. Morgan,0.861124
Atlassian,Tesla,0.861107
Qualcomm,tcs,0.861014
Flipkart,X,0.861008
Coupang,LinkedIn,0.860882
Nvidia,Roblox,0.860874
Arista Networks,Microsoft,0.860771
Infosys,Palo Alto Networks,0.860630
TikTok,Turing,0.860629
ByteDance,LinkedIn,0.860622
Flipkart,Netflix,0.860535
Expedia,Visa,0.860498
Capital One,Nutanix,0.860485
Intuit,Yelp,0.860483
Atlassian,tcs,0.860438
PayPal,Snap,0.860436
J.P. Morgan,Samsung,0.860288
Agoda,J.P. Morgan,0.860287
Expedia,eBay,0.860233
Palo Alto Networks,Yelp,0.860221
Google,Rubrik,0.860100
Grammarly,Nvidia,0.860098
Nvidia,Turing,0.860097
Roblox,ServiceNow,0.860085
Snap,Tinkoff,0.860079
ByteDance,IBM,0.860035
Roblox,Walmart Labs,0.860020
Docusign,Yahoo,0.860012
J.P. Morgan,Nvidia,0.859973
Swiggy,Walmart Labs,0.859917
Bloomberg,Lyft,0.859854
Docusign,DoorDash,0.859720
Coupang,Microsoft,0.859701
Yandex,Zoho,0.859654
Deloitte,Tesla,0.859627
Airbnb,Rubrik,0.859615
Anduril,Lyft,0.859558
Cisco,Nutanix,0.859511
Grammarly,MakeMyTrip,0.859500
Qualcomm,Yandex,0.859444
Grammarly,Turing,0.859434
Siemens,X,0.859428
Anduril,ServiceNow,0.859417
Palo Alto Networks,X,0.859337
IBM,Yelp,0.859292
Qualcomm,Snowflake,0.859193
Roblox,Snap,0.859161
Bloomberg,Flipkart,0.859090
Nvidia,Rubrik,0.859073
Coupang,Tinkoff,0.858980
Citadel,Yahoo,0.858962
Turing,Yandex,0.858905
Deutsche Bank,Zepto,0.858868
EPAM Systems,Zoho,0.858852
Adobe,Capital One,0.858688
Paytm,Yandex,0.858678
MakeMyTrip,Pinterest,0.858573
Pinterest,Wix,0.858470
Media.net,PayPal,0.858466
Anduril,Tinkoff,0.858466
Coupang,Meta,0.858386
Coupang,Rubrik,0.858276
Cisco,Zepto,0.858163
LinkedIn,Nvidia,0.858100
Media.net,Snap,0.858090
PhonePe,Tesla,0.857997
Qualcomm,ServiceNow,0.857914
Anduril,Salesforce,0.857909
IBM,ServiceNow,0.857820
Capgemini,Zoho,0.857794
Deloitte,Paytm,0.857694
Amazon,Arista Networks,0.857586
Agoda,Microsoft,0.857505
Airbnb,Goldman Sachs,0.857322
Yelp,Zoho,0.857316
Google,Yelp,0.857301
DE Shaw,Tesla,0.857203
